circlename,regionname,divisionname,officename,pincode,officetype,delivery,district,statename,latitude,longitude
Uttar Pradesh Circle,Gorakhpur Region,Azamgarh Division,Jajaauli BO,221603,BO,Delivery,MAU,UTTAR PRADESH,26.12,83.14
Uttar Pradesh Circle,Gorakhpur Region,Azamgarh Division,Kamalsagar BO,221602,BO,Delivery,MAU,UTTAR PRADESH,26.11,83.71
Uttar Pradesh Circle,Gorakhpur Region,Azamgarh Division,Kathtaraon BO,221602,BO,Delivery,MAU,UTTAR PRADESH,26.11,83.71
Uttar Pradesh Circle,Gorakhpur Region,Azamgarh Division,Nemdand BO,221602,BO,Delivery,MAU,UTTAR PRADESH,26.11,83.71
Uttar Pradesh Circle,Gorakhpur Region,Azamgarh Division,Daulasepur BO,276403,BO,Delivery,MAU,UTTAR PRADESH,30.1,20.1
Uttar Pradesh Circle,Gorakhpur Region,Azamgarh Division,Khurhar BO,276403,BO,Delivery,MAU,UTTAR PRADESH,20.11,10.2
Uttar Pradesh Circle,Gorakhpur Region,Azamgarh Division,Ailakhaimilia BO,221706,BO,Delivery,MAU,UTTAR PRADESH,25.93,83.73
Uttar Pradesh Circle,Gorakhpur Region,Azamgarh Division,Belaujha BO,221706,BO,Delivery,MAU,UTTAR PRADESH,25.93,83.73
Uttar Pradesh Circle,Gorakhpur Region,Azamgarh Division,Golauri BO,221706,BO,Delivery,MAU,UTTAR PRADESH,25.93,83.73
Uttar Pradesh Circle,Gorakhpur Region,Azamgarh Division,Kanso BO,221706,BO,Delivery,MAU,UTTAR PRADESH,25.93,83.73
Uttar Pradesh Circle,Gorakhpur Region,Azamgarh Division,Meuri BO,221706,BO,Delivery,MAU,UTTAR PRADESH,25.93,83.73
Uttar Pradesh Circle,Gorakhpur Region,Azamgarh Division,Bela Kasaila BO,276306,BO,Delivery,MAU,UTTAR PRADESH,25.82,83.07
Uttar Pradesh Circle,Gorakhpur Region,Azamgarh Division,Dargah BO,276306,BO,Delivery,MAU,UTTAR PRADESH,24.18214,86.28694
Uttar Pradesh Circle,Gorakhpur Region,Azamgarh Division,Mohammadpur Hasanpur BO,276306,BO,Delivery,MAU,UTTAR PRADESH,24.18214,86.28694
Uttar Pradesh Circle,Gorakhpur Region,Azamgarh Division,Bara BO,276405,BO,Delivery,MAU,UTTAR PRADESH,30.1,20.1
Uttar Pradesh Circle,Gorakhpur Region,Azamgarh Division,Bhadir BO,276405,BO,Delivery,MAU,UTTAR PRADESH,30.1,20.1
Uttar Pradesh Circle,Gorakhpur Region,Azamgarh Division,Bisunpura BO,276405,BO,Delivery,AZAMGARH,UTTAR PRADESH,30.1,20.1
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Khasha MohdPur BO,271825,BO,Delivery,BAHRAICH,UTTAR PRADESH,27.57051,81.503272
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Aggapur BO,271831,BO,Delivery,SHRAVASTI,UTTAR PRADESH,27.656409,82.052079
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Amwa BO,271831,BO,Delivery,SHRAVASTI,UTTAR PRADESH,27.663228,81.884289
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Bairagijot BO,271831,BO,Delivery,SHRAVASTI,UTTAR PRADESH,27.703967,81.930285
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Jokhwa Bazar BO,271831,BO,Delivery,SHRAVASTI,UTTAR PRADESH,27.6924305,82.1305609
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Kishun Pur Chand Bhari BO,271831,BO,Delivery,SHRAVASTI,UTTAR PRADESH,27.6969992,81.9382453
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Laxmanpur Bazar BO,271831,BO,Delivery,SHRAVASTI,UTTAR PRADESH,27.6561154,82.0686328
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Pure Gokul Singh BO,271831,BO,Delivery,SHRAVASTI,UTTAR PRADESH,27.7755,82.05121
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Lakkharampur BO,271821,BO,Delivery,BAHRAICH,UTTAR PRADESH,27.583312,81.599988
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Sohariyawan BO,271821,BO,Delivery,BAHRAICH,UTTAR PRADESH,27.583311,81.599989
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Imilia BO,271870,BO,Delivery,BAHRAICH,UTTAR PRADESH,27.136814,81.972054
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Piparia Mahipal Singh BO,271870,BO,Delivery,BAHRAICH,UTTAR PRADESH,27.59657,81.89866
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Baundi BO,271902,BO,Delivery,BAHRAICH,UTTAR PRADESH,27.39585,81.47279
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Bhilora Basu BO,271902,BO,Delivery,BAHRAICH,UTTAR PRADESH,27.39585,81.47279
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Dahaura BO,271902,BO,Delivery,BAHRAICH,UTTAR PRADESH,27.418777,81.607493
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Gajadharpur BO,271902,BO,Delivery,BAHRAICH,UTTAR PRADESH,27.375932,81.50751
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Jaitapur BO,271902,BO,Delivery,BAHRAICH,UTTAR PRADESH,27.39585,81.47279
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Khapurwa BO,271902,BO,Delivery,BAHRAICH,UTTAR PRADESH,27.39585,81.47279
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Mundki BO,271902,BO,Delivery,BAHRAICH,UTTAR PRADESH,27.39585,81.47279
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Chetia Murar BO,271835,BO,Delivery,SHRAVASTI,UTTAR PRADESH,27.54235,81.81897
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Dharsawan BO,271835,BO,Delivery,SHRAVASTI,UTTAR PRADESH,27.532459,81.969168
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Raideeh BO,271835,BO,Delivery,SHRAVASTI,UTTAR PRADESH,27.54235,81.81897
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Katraniaghat BO,271841,BO,Delivery,BAHRAICH,UTTAR PRADESH,27.86595,81.496745
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Barkharia BO,271841,BO,Delivery,BAHRAICH,UTTAR PRADESH,27.865947,81.496748
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Fakirpuri BO,271841,BO,Delivery,BAHRAICH,UTTAR PRADESH,27.865947,81.496748
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Gujra BO,271872,BO,Delivery,BAHRAICH,UTTAR PRADESH,27.348282,81.726734
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Singhpur BO,271872,BO,Delivery,BAHRAICH,UTTAR PRADESH,27.358648,81.704842
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Bhutaha BO,271845,BO,Delivery,SHRAVASTI,UTTAR PRADESH,27.561664,82.035265
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Madara BO,271845,BO,Delivery,SHRAVASTI,UTTAR PRADESH,27.502034,81.925157
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Takiya BO,271845,BO,Delivery,SHRAVASTI,UTTAR PRADESH,27.457258,81.994385
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Harchanda BO,271904,BO,Delivery,BAHRAICH,UTTAR PRADESH,27.581317,81.436139
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Arai Umari BO,271904,BO,Delivery,BAHRAICH,UTTAR PRADESH,27.144,81.436139
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Babhnanpurwa BO,271903,BO,Delivery,BAHRAICH,UTTAR PRADESH,27.5442,81.6494
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Sutauli BO,271903,BO,Delivery,BAHRAICH,UTTAR PRADESH,27.5442,81.6494
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Aliabulbul BO,271802,BO,Delivery,BAHRAICH,UTTAR PRADESH,27.58331,81.59999
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Mohammad Nagar BO,271802,BO,Delivery,BAHRAICH,UTTAR PRADESH,27.5921412,81.565127
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Garethi Gurudutt Singh BO,271851,BO,Delivery,BAHRAICH,UTTAR PRADESH,27.85445,81.52151
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Laxmanpur Semrahniya BO,271804,BO,Delivery,SHRAVASTI,UTTAR PRADESH,27.656115,82.068633
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Sonwan BO,271804,BO,Delivery,SHRAVASTI,UTTAR PRADESH,27.647858,81.76503
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Kapoorpur BO,271824,BO,Delivery,BAHRAICH,UTTAR PRADESH,27.581317,81.436139
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Rehuwa Mansoor BO,271824,BO,Delivery,BAHRAICH,UTTAR PRADESH,27.285099,80.957731
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Moharba BO,271882,BO,Delivery,BAHRAICH,UTTAR PRADESH,27.804392,81.608987
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Pakara Deoria BO,271882,BO,Delivery,BAHRAICH,UTTAR PRADESH,27.570838,81.598025
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Pandri Tara BO,271882,BO,Delivery,BAHRAICH,UTTAR PRADESH,27.8095,81.42815
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Kakraha BO,271855,BO,Delivery,BAHRAICH,UTTAR PRADESH,28.104295,81.337191
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Mangouriha BO,271855,BO,Delivery,BAHRAICH,UTTAR PRADESH,28.0523,81.33294
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Murtiha BO,271855,BO,Delivery,BAHRAICH,UTTAR PRADESH,28.184435,81.273907
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Nidhipurwa BO,271855,BO,Delivery,BAHRAICH,UTTAR PRADESH,28.0523,81.33294
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Saraa Kalan BO,271855,BO,Delivery,BAHRAICH,UTTAR PRADESH,28.0523,81.33294
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Urra Bazar BO,271855,BO,Delivery,BAHRAICH,UTTAR PRADESH,28.0523,81.33294
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Banjaria BO,271865,BO,Delivery,BAHRAICH,UTTAR PRADESH,27.865946,81.496749
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Botania BO,271865,BO,Delivery,BAHRAICH,UTTAR PRADESH,27.85445,81.52151
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Gurghutta BO,271865,BO,Delivery,BAHRAICH,UTTAR PRADESH,27.865947,81.496748
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Handa Basehri BO,271865,BO,Delivery,BAHRAICH,UTTAR PRADESH,27.85445,81.52151
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Kakri BO,271865,BO,Delivery,BAHRAICH,UTTAR PRADESH,27.865943,81.496752
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Kotwa BO,271865,BO,Delivery,BAHRAICH,UTTAR PRADESH,27.865943,81.496752
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Nawab Ganj Alia Bad BO,271865,BO,Delivery,BAHRAICH,UTTAR PRADESH,27.85445,81.52151
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Puraina Bhawani Bux BO,271865,BO,Delivery,BAHRAICH,UTTAR PRADESH,27.85445,81.52151
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Rahmatogaon BO,271865,BO,Delivery,BAHRAICH,UTTAR PRADESH,27.865949,81.496746
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Ram Nagar Semara BO,271865,BO,Delivery,BAHRAICH,UTTAR PRADESH,27.85445,81.52151
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Sarraiya BO,271865,BO,Delivery,BAHRAICH,UTTAR PRADESH,27.85445,81.52151
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Kalkalwa BO,271803,BO,Delivery,SHRAVASTI,UTTAR PRADESH,27.892353,81.76503
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Kot Bazar BO,271871,BO,Non Delivery,BAHRAICH,UTTAR PRADESH,27.4254,81.77415
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Lalpur BO,271806,BO,Delivery,BAHRAICH,UTTAR PRADESH,27.583306,81.59994
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Mankapur Kala BO,271871,BO,Delivery,BAHRAICH,UTTAR PRADESH,27.04322,82.21212
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Balbhaddrapur BO,271875,BO,Delivery,BAHRAICH,UTTAR PRADESH,27.69744,81.594794
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Dharmanpur BO,271875,BO,Delivery,BAHRAICH,UTTAR PRADESH,27.865948,81.496747
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Hardutt Nagar BO,271875,BO,Delivery,BAHRAICH,UTTAR PRADESH,27.776409,81.705623
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Karanpur BO,271875,BO,Delivery,BAHRAICH,UTTAR PRADESH,27.865946,81.496749
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Patna Ghesiyari BO,271875,BO,Delivery,BAHRAICH,UTTAR PRADESH,27.712501,81.677467
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Shankarpur BO,271875,BO,Delivery,BAHRAICH,UTTAR PRADESH,27.865948,81.496747
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Banjaria BO,271881,BO,Delivery,BAHRAICH,UTTAR PRADESH,27.865946,81.496749
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Jalalpur BO,271881,BO,Delivery,BAHRAICH,UTTAR PRADESH,27.86594,81.49674
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Kewalpur BO,271881,BO,Delivery,BAHRAICH,UTTAR PRADESH,27.814,81.31461
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Basantapur BO,271830,BO,Delivery,BAHRAICH,UTTAR PRADESH,27.826982,81.414209
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Karikot BO,271841,BO,Delivery,BAHRAICH,UTTAR PRADESH,28.26202,81.135879
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Badal Pur BO,271840,BO,Delivery,SHRAVASTI,UTTAR PRADESH,27.779982,82.006651
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Gabbapur BO,271840,BO,Delivery,SHRAVASTI,UTTAR PRADESH,27.703965,81.930287
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Gulara BO,271840,BO,Delivery,SHRAVASTI,UTTAR PRADESH,27.703963,81.930289
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Jabdi BO,271840,BO,Delivery,SHRAVASTI,UTTAR PRADESH,27.703962,81.93029
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Ranipur BO,271840,BO,Delivery,SHRAVASTI,UTTAR PRADESH,27.703964,81.930288
Uttar Pradesh Circle,Varanasi Region,Ballia Division,Sanwaru Bandh BO,277001,BO,Delivery,BALLIA,UTTAR PRADESH,25.76,84.19
Uttar Pradesh Circle,Varanasi Region,Ballia Division,Zeera Basti BO,277001,BO,Delivery,BALLIA,UTTAR PRADESH,25.79,84.14
Uttar Pradesh Circle,Varanasi Region,Ballia Division,Saharaspali BO,277001,BO,Delivery,BALLIA,UTTAR PRADESH,27.77,84.18
Uttar Pradesh Circle,Varanasi Region,Ballia Division,Khoripakar BO,277001,BO,Delivery,BALLIA,UTTAR PRADESH,25.75,84.12
Uttar Pradesh Circle,Varanasi Region,Ballia Division,Jagdeva BO,277201,BO,Delivery,BALLIA,UTTAR PRADESH,25.75,84.45
Uttar Pradesh Circle,Varanasi Region,Ballia Division,Majhauli BO,277203,BO,Delivery,BALLIA,UTTAR PRADESH,25.8,884.18
Uttar Pradesh Circle,Varanasi Region,Ballia Division,Salempur BO,277203,BO,Delivery,BALLIA,UTTAR PRADESH,25.8,84.17
Uttar Pradesh Circle,Varanasi Region,Ballia Division,Bakawan BO,277202,BO,Delivery,BALLIA,UTTAR PRADESH,25.86,84.23
Uttar Pradesh Circle,Varanasi Region,Ballia Division,Janari BO,277401,BO,Delivery,BALLIA,UTTAR PRADESH,25.76,84.23
Uttar Pradesh Circle,Varanasi Region,Ballia Division,Nagwa BO,277401,BO,Delivery,BALLIA,UTTAR PRADESH,25.75,84.21
Uttar Pradesh Circle,Varanasi Region,Ballia Division,Shivpur Dier BO,277401,BO,Delivery,BALLIA,UTTAR PRADESH,25.76,84.21
Uttar Pradesh Circle,Varanasi Region,Ballia Division,Chhotaki Seriya BO,277210,BO,Delivery,BALLIA,UTTAR PRADESH,25.23,84.549999999999997
Uttar Pradesh Circle,Varanasi Region,Ballia Division,Sahodih BO,277210,BO,Delivery,BALLIA,UTTAR PRADESH,25.829999999999998,84.310000000000002
Uttar Pradesh Circle,Varanasi Region,Ballia Division,Gangapur BO,277205,BO,Delivery,BALLIA,UTTAR PRADESH,25.780000000000001,84.390000000000001
Uttar Pradesh Circle,Varanasi Region,Ballia Division,Jawahi Dear BO,277402,BO,Delivery,BALLIA,UTTAR PRADESH,25.72,84.29
Uttar Pradesh Circle,Varanasi Region,Ballia Division,Shobha Chapra BO,277214,BO,Delivery,BALLIA,UTTAR PRADESH,25.760000000000002,84.560000000000002
Uttar Pradesh Circle,Varanasi Region,Ballia Division,Bara Gaon BO,277302,BO,Delivery,BALLIA,UTTAR PRADESH,25.93,84.14
Uttar Pradesh Circle,Varanasi Region,Ballia Division,Khejuri BO,277302,BO,Delivery,BALLIA,UTTAR PRADESH,25.96,84.07
Uttar Pradesh Circle,Varanasi Region,Ballia Division,Husainabad BO,277219,BO,Delivery,BALLIA,UTTAR PRADESH,25.890000000000001,84.290000000000006
Uttar Pradesh Circle,Varanasi Region,Ballia Division,Rampur BO,277207,BO,Delivery,BALLIA,UTTAR PRADESH,25.95,84.16
Uttar Pradesh Circle,Varanasi Region,Ballia Division,Sultanpur BO,277207,BO,Delivery,BALLIA,UTTAR PRADESH,25.95,84.17
Uttar Pradesh Circle,Varanasi Region,Ballia Division,Bharthaon Bo,221717,BO,Delivery,BALLIA,UTTAR PRADESH,25.32,82.939999999999998
Uttar Pradesh Circle,Varanasi Region,Ballia Division,Duhabihra BO,221717,BO,Delivery,BALLIA,UTTAR PRADESH,26.109999999999999,84.969999999999999
Uttar Pradesh Circle,Varanasi Region,Ballia Division,Chak Usaraila BO,277124,BO,Delivery,BALLIA,UTTAR PRADESH,25.87,84.22
Uttar Pradesh Circle,Varanasi Region,Ballia Division,Pakari BO,277124,BO,Delivery,BALLIA,UTTAR PRADESH,25.92,84
Uttar Pradesh Circle,Varanasi Region,Ballia Division,Gopalnagar BO,277208,BO,Delivery,BALLIA,UTTAR PRADESH,25.76,84.47
Uttar Pradesh Circle,Varanasi Region,Ballia Division,Madhubani BO,277208,BO,Delivery,BALLIA,UTTAR PRADESH,25.75,84.14
Uttar Pradesh Circle,Varanasi Region,Ballia Division,Narayengarh BO,277208,BO,Delivery,BALLIA,UTTAR PRADESH,25.74,84.44
Uttar Pradesh Circle,Varanasi Region,Ballia Division,Achalgarh BO,277209,BO,Delivery,BALLIA,UTTAR PRADESH,25.85,84.38
Uttar Pradesh Circle,Varanasi Region,Ballia Division,Bisauli BO,277211,BO,Delivery,BALLIA,UTTAR PRADESH,25.83,84.31
Uttar Pradesh Circle,Varanasi Region,Ballia Division,Chnd Pur BO,277211,BO,Delivery,BALLIA,UTTAR PRADESH,25.83,84.31
Uttar Pradesh Circle,Varanasi Region,Ballia Division,Dumariya BO,277211,BO,Delivery,BALLIA,UTTAR PRADESH,25.74,84.31
Uttar Pradesh Circle,Varanasi Region,Ballia Division,Kusaura BO,277211,BO,Delivery,BALLIA,UTTAR PRADESH,25.74,84.31
Uttar Pradesh Circle,Varanasi Region,Ballia Division,Puras BO,277211,BO,Delivery,BALLIA,UTTAR PRADESH,25.74,84.31
Uttar Pradesh Circle,Varanasi Region,Ballia Division,Rohuan BO,277211,BO,Delivery,BALLIA,UTTAR PRADESH,25.74,84.31
Uttar Pradesh Circle,Varanasi Region,Ballia Division,Lilkar BO,277303,BO,Delivery,BALLIA,UTTAR PRADESH,26.07,84.06
Uttar Pradesh Circle,Varanasi Region,Ballia Division,Siwankala BO,277303,BO,Delivery,BALLIA,UTTAR PRADESH,26.11,84.09
Uttar Pradesh Circle,Varanasi Region,Ballia Division,Bharakhara BO,277304,BO,Delivery,BALLIA,UTTAR PRADESH,25.88,84.09
Uttar Pradesh Circle,Varanasi Region,Ballia Division,Dhanauti BO,277304,BO,Delivery,BALLIA,UTTAR PRADESH,25.9,84.14
Uttar Pradesh Circle,Varanasi Region,Ballia Division,Malhaua Chorkaind BO,277213,BO,Delivery,BALLIA,UTTAR PRADESH,25.93,84.159999999999997
Uttar Pradesh Circle,Varanasi Region,Ballia Division,Atarsua BO,221712,BO,Delivery,BALLIA,UTTAR PRADESH,25.86,83.85
Uttar Pradesh Circle,Varanasi Region,Ballia Division,Siswar BO,221712,BO,Delivery,BALLIA,UTTAR PRADESH,25.89,83.86
Uttar Pradesh Circle,Varanasi Region,Ballia Division,Nawapura BO,221712,BO,Delivery,BALLIA,UTTAR PRADESH,25.79,83.84
Uttar Pradesh Circle,Varanasi Region,Ballia Division,Nagpur BO,221712,BO,Delivery,BALLIA,UTTAR PRADESH,25.84,83.87
Uttar Pradesh Circle,Varanasi Region,Ballia Division,Mundera BO,221712,BO,Delivery,BALLIA,UTTAR PRADESH,25.84,83.85
Uttar Pradesh Circle,Varanasi Region,Ballia Division,Parasia BO,221712,BO,Delivery,BALLIA,UTTAR PRADESH,25.99,83.85
Uttar Pradesh Circle,Varanasi Region,Ballia Division,Chainpur Gulaura BO,221715,BO,Delivery,BALLIA,UTTAR PRADESH,26.18,83.83
Uttar Pradesh Circle,Varanasi Region,Ballia Division,Jiutpura BO,221715,BO,Delivery,BALLIA,UTTAR PRADESH,26.09,83.84
Uttar Pradesh Circle,Varanasi Region,Ballia Division,Kundail BO,221715,BO,Delivery,BALLIA,UTTAR PRADESH,26.13,83.84
Uttar Pradesh Circle,Varanasi Region,Ballia Division,Piparauli BO,221715,BO,Delivery,BALLIA,UTTAR PRADESH,26.05,83.8
Uttar Pradesh Circle,Varanasi Region,Ballia Division,Sonadih BO,221715,BO,Delivery,BALLIA,UTTAR PRADESH,26.17,83.81
Uttar Pradesh Circle,Varanasi Region,Ballia Division,Ubhaon BO,221715,BO,Delivery,BALLIA,UTTAR PRADESH,26.16,83.85
Uttar Pradesh Circle,Varanasi Region,Ballia Division,Chhibbi BO,221701,BO,Delivery,BALLIA,UTTAR PRADESH,25.9,83.93
Uttar Pradesh Circle,Varanasi Region,Ballia Division,Tikadeori BO,221701,BO,Delivery,BALLIA,UTTAR PRADESH,25.86,83.83
Uttar Pradesh Circle,Varanasi Region,Ballia Division,Uchera BO,221701,BO,Delivery,BALLIA,UTTAR PRADESH,25.86,83.84
Uttar Pradesh Circle,Varanasi Region,Ballia Division,Rachauli BO,221718,BO,Delivery,BALLIA,UTTAR PRADESH,25.239999999999998,82.930000000000007
Uttar Pradesh Circle,Varanasi Region,Ballia Division,Govindpur BO,221716,BO,Delivery,BALLIA,UTTAR PRADESH,26.03,83.74
Uttar Pradesh Circle,Varanasi Region,Ballia Division,Mahari BO,221716,BO,Delivery,BALLIA,UTTAR PRADESH,26.05,83.72
Uttar Pradesh Circle,Varanasi Region,Ballia Division,Mohammadpur BO,221716,BO,Delivery,BALLIA,UTTAR PRADESH,26.04,83.72
Uttar Pradesh Circle,Varanasi Region,Ballia Division,Patoi BO,221716,BO,Delivery,BALLIA,UTTAR PRADESH,26.08,83.8
Uttar Pradesh Circle,Varanasi Region,Ballia Division,Baghuna BO,277501,BO,Delivery,BALLIA,UTTAR PRADESH,25.62,83.97
Uttar Pradesh Circle,Varanasi Region,Ballia Division,Chachaya BO,221711,BO,Delivery,BALLIA,UTTAR PRADESH,25.86,83.85
Uttar Pradesh Circle,Varanasi Region,Ballia Division,Gothain BO,221711,BO,Delivery,BALLIA,UTTAR PRADESH,25.86,83.85
Uttar Pradesh Circle,Varanasi Region,Ballia Division,Chaura BO,277502,BO,Delivery,BALLIA,UTTAR PRADESH,25.68,83.99
Uttar Pradesh Circle,Varanasi Region,Ballia Division,Rampur Chit BO,277502,BO,Delivery,BALLIA,UTTAR PRADESH,25.72,84.03
Uttar Pradesh Circle,Varanasi Region,Ballia Division,Thamhanpura BO,277506,BO,Delivery,BALLIA,UTTAR PRADESH,25.758,84.148
Uttar Pradesh Circle,Varanasi Region,Ballia Division,Piprakala BO,277504,BO,Delivery,BALLIA,UTTAR PRADESH,25.66,84
Uttar Pradesh Circle,Gorakhpur Region,Basti Division,Harraiya Nankar BO,272153,BO,Delivery,SIDDHARTH NAGAR,UTTAR PRADESH,27.17557,82.93005
Uttar Pradesh Circle,Gorakhpur Region,Basti Division,Bhanwari BO,272153,BO,Delivery,SIDDHARTH NAGAR,UTTAR PRADESH,27.175542,82.930012
Uttar Pradesh Circle,Gorakhpur Region,Basti Division,Kolhui BO,272153,BO,Delivery,SIDDHARTH NAGAR,UTTAR PRADESH,27.175547,82.930021
Uttar Pradesh Circle,Gorakhpur Region,Basti Division,Sonkhar BO,272153,BO,Delivery,SIDDHARTH NAGAR,UTTAR PRADESH,27.175541,82.930059
Uttar Pradesh Circle,Gorakhpur Region,Basti Division,Tilauli BO,272153,BO,Delivery,SIDDHARTH NAGAR,UTTAR PRADESH,27.175582,80.930056
Uttar Pradesh Circle,Gorakhpur Region,Basti Division,Bargadwa  Khabhri BO,272153,BO,Delivery,SIDDHARTH NAGAR,UTTAR PRADESH,27.777229,82.2252657
Uttar Pradesh Circle,Gorakhpur Region,Basti Division,Kotiagarori BO,272153,BO,Delivery,SIDDHARTH NAGAR,UTTAR PRADESH,27.175598,82.93003
Uttar Pradesh Circle,Gorakhpur Region,Basti Division,Narkataha BO,272153,BO,Delivery,SIDDHARTH NAGAR,UTTAR PRADESH,27.175544,82.930015
Uttar Pradesh Circle,Gorakhpur Region,Basti Division,Bohli BO,272201,BO,Delivery,SIDDHARTH NAGAR,UTTAR PRADESH,27.271563,82.820975
Uttar Pradesh Circle,Gorakhpur Region,Basti Division,Dhebarua BO,272201,BO,Delivery,SIDDHARTH NAGAR,UTTAR PRADESH,27.448826,82.802114
Uttar Pradesh Circle,Gorakhpur Region,Basti Division,Ramnagar BO,272201,BO,Delivery,SIDDHARTH NAGAR,UTTAR PRADESH,27.475864,82.754626
Uttar Pradesh Circle,Gorakhpur Region,Basti Division,Bhanpurkhas BO,272195,BO,Delivery,SIDDHARTH NAGAR,UTTAR PRADESH,27.777259,82.2252658
Uttar Pradesh Circle,Gorakhpur Region,Basti Division,Parsa Khurd BO,272195,BO,Delivery,SIDDHARTH NAGAR,UTTAR PRADESH,26.817514,81.296433
